
-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec;
---------------------------------------------------------------------------------

"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"KO££¥TAJA";"09003";"35";"¯";9
"S£UPSK";"KO££¥TAJA";"09003";"36";"M";10
"S£UPSK";"KO££¥TAJA";"09003";"36";"¯";11
"S£UPSK";"KO££¥TAJA";"09003";"37";"M";4
"S£UPSK";"KO££¥TAJA";"09003";"37";"¯";3
"S£UPSK";"KO££¥TAJA";"09003";"37A";"M";4
"S£UPSK";"KO££¥TAJA";"09003";"37A";"¯";3
"S£UPSK";"KO££¥TAJA";"09003";"38";"M";4
"S£UPSK";"KO££¥TAJA";"09003";"38";"¯";9
"S£UPSK";"KO££¥TAJA";"09003";"38A";"M";2
"S£UPSK";"KO££¥TAJA";"09003";"38A";"¯";4
"S£UPSK";"KO££¥TAJA";"09003";"38-OF";"¯";2
"S£UPSK";"KO££¥TAJA";"09003";"39";"M";9
"S£UPSK";"KO££¥TAJA";"09003";"39";"¯";9
"S£UPSK";"KO££¥TAJA";"09003";"39A";"M";1
"S£UPSK";"KO££¥TAJA";"09003";"39A";"¯";5
"S£UPSK";"KO££¥TAJA";"09003";"40";"M";10
"S£UPSK";"KO££¥TAJA";"09003";"40";"¯";14
"S£UPSK";"KO££¥TAJA";"09003";"40-OF";"M";1
"S£UPSK";"KO££¥TAJA";"09003";"40-OF";"¯";1
"S£UPSK";"KO££¥TAJA";"09003";"41";"M";10
"S£UPSK";"KO££¥TAJA";"09003";"41";"¯";7
"S£UPSK";"KO££¥TAJA";"09003";"41A";"M";2
"S£UPSK";"KO££¥TAJA";"09003";"41A";"¯";4
"S£UPSK";"KO££¥TAJA";"09003";"42";"M";6
"S£UPSK";"KO££¥TAJA";"09003";"42";"¯";12
"S£UPSK";"KO££¥TAJA";"09003";"43";"M";3
"S£UPSK";"KO££¥TAJA";"09003";"43";"¯";2
"S£UPSK";"KO££¥TAJA";"09003";"44";"M";4
"S£UPSK";"KO££¥TAJA";"09003";"44";"¯";7
"S£UPSK";"KO££¥TAJA";"09003";"45";"M";8
"S£UPSK";"KO££¥TAJA";"09003";"45";"¯";7
"S£UPSK";"KO££¥TAJA";"09003";"47";"M";11
"S£UPSK";"KO££¥TAJA";"09003";"47";"¯";9
"S£UPSK";"KO££¥TAJA";"09003";"5";"¯";1
"S£UPSK";"KO££¥TAJA";"09003";"6";"M";7
"S£UPSK";"KO££¥TAJA";"09003";"6";"¯";13
"S£UPSK";"KO££¥TAJA";"09003";"7";"M";11
"S£UPSK";"KO££¥TAJA";"09003";"7";"¯";9
"S£UPSK";"KO££¥TAJA";"09003";"8";"M";11
"S£UPSK";"KO££¥TAJA";"09003";"8";"¯";13
"S£UPSK";"KO££¥TAJA";"09003";"9";"M";17
"S£UPSK";"KO££¥TAJA";"09003";"9";"¯";24
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"1";"M";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"1";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"10";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"10";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"13";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"13";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"14";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"14";"¯";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"16";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"16";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"18";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"18";"¯";4
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"2";"M";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"2";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"20";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"20";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"22";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"22";"¯";4
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"24";"M";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"24";"¯";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"26";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"26";"¯";4
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"28";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"28";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"3";"M";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"3";"¯";3
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"4";"M";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"4";"¯";1
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"5";"M";4
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"5";"¯";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"6";"M";3
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"6";"¯";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"8";"M";2
"S£UPSK";"KONSTANTEGO ILDEFONSA GA£CZYÑS";"05300";"8";"¯";1
"S£UPSK";"KONWALIOWA";"09223";"1";"M";2
"S£UPSK";"KONWALIOWA";"09223";"10";"M";1
"S£UPSK";"KONWALIOWA";"09223";"2";"M";1
"S£UPSK";"KONWALIOWA";"09223";"2";"¯";1
"S£UPSK";"KONWALIOWA";"09223";"4";"M";1
"S£UPSK";"KONWALIOWA";"09223";"4";"¯";1
"S£UPSK";"KONWALIOWA";"09223";"6";"M";2
"S£UPSK";"KONWALIOWA";"09223";"6";"¯";1
"S£UPSK";"KONWALIOWA";"09223";"8";"M";1
"S£UPSK";"KONWALIOWA";"09223";"8";"¯";1
"S£UPSK";"KONWALIOWA";"09223";"9";"M";1
"S£UPSK";"KONWALIOWA";"09223";"9";"¯";3
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"10";"M";48
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"10";"¯";50
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"11";"M";39
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"11";"¯";38
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"11A";"M";33
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"11A";"¯";35
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"2";"M";43
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"2";"¯";56
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"3";"M";34
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"3";"¯";34
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"4";"M";65
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"4";"¯";94
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"5";"M";30
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"5";"¯";30
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"7";"M";25
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"7";"¯";35
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"9";"M";19
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"9";"¯";18
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"9A";"M";33
"S£UPSK";"KOSYNIERÓW GDYÑSKICH";"09503";"9A";"¯";55
"S£UPSK";"KOSZALIÑSKA";"09509";"10";"M";148
"S£UPSK";"KOSZALIÑSKA";"09509";"10";"¯";196
"S£UPSK";"KOSZALIÑSKA";"09509";"12";"M";36
"S£UPSK";"KOSZALIÑSKA";"09509";"12";"¯";39
"S£UPSK";"KOSZALIÑSKA";"09509";"14";"M";75
"S£UPSK";"KOSZALIÑSKA";"09509";"14";"¯";92
"S£UPSK";"KOSZALIÑSKA";"09509";"16";"M";46
"S£UPSK";"KOSZALIÑSKA";"09509";"16";"¯";61
"S£UPSK";"KOSZALIÑSKA";"09509";"18";"M";44
"S£UPSK";"KOSZALIÑSKA";"09509";"18";"¯";44
"S£UPSK";"KOSZALIÑSKA";"09509";"2";"M";164
"S£UPSK";"KOSZALIÑSKA";"09509";"2";"¯";206
"S£UPSK";"KOSZALIÑSKA";"09509";"20";"M";115
"S£UPSK";"KOSZALIÑSKA";"09509";"20";"¯";165
"S£UPSK";"KOSZALIÑSKA";"09509";"21";"M";1
"S£UPSK";"KOSZALIÑSKA";"09509";"22";"M";44
"S£UPSK";"KOSZALIÑSKA";"09509";"22";"¯";54
"S£UPSK";"KOSZALIÑSKA";"09509";"4";"M";34
"S£UPSK";"KOSZALIÑSKA";"09509";"4";"¯";49
"S£UPSK";"KOSZALIÑSKA";"09509";"6";"M";48
"S£UPSK";"KOSZALIÑSKA";"09509";"6";"¯";49
"S£UPSK";"KOSZALIÑSKA";"09509";"7";"M";40
"S£UPSK";"KOSZALIÑSKA";"09509";"7";"¯";40
"S£UPSK";"KOSZALIÑSKA";"09509";"7B";"M";23
"S£UPSK";"KOSZALIÑSKA";"09509";"7B";"¯";28
"S£UPSK";"KOSZALIÑSKA";"09509";"8";"M";39
"S£UPSK";"KOSZALIÑSKA";"09509";"8";"¯";55
"S£UPSK";"KOWALSKA";"09665";"2";"M";26
"S£UPSK";"KOWALSKA";"09665";"2";"¯";29
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"1";"M";183
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"1";"¯";240
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"11";"M";76
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"11";"¯";106
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"13";"M";28
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"13";"¯";48
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"M";169
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"¯";211
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"5";"M";89
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"5";"¯";118
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"6";"M";83
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"6";"¯";95
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"9";"M";51
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"9";"¯";60
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"1";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"1";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"10";"M";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"10";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"11";"M";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"11";"¯";8
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"12";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"13";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"13";"¯";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"14";"M";9
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"14";"¯";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"15";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"15";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"16";"M";7
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"16";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"17";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"18";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"18";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"19";"M";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"19";"¯";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"20";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"20";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21";"¯";8
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21A";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21A";"¯";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21B";"M";7
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"21B";"¯";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"22";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"22";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"23";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"23";"¯";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"23A";"M";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"23A";"¯";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"24";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"24";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"24A";"M";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"24A<";"¯";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25";"M";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25A";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25A";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25B";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"25B";"¯";7
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"26";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"26";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"27";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"27";"¯";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"28";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"28";"¯";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"29";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"29";"¯";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"3";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"30";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"31";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"31";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"32";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"32";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"33";"M";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"33";"¯";8
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"34";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"34";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"34A";"M";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"34A";"¯";1
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"35";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"35";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"36";"M";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"36";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"37";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"37";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"38";"M";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"38";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"4";"M";5
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"4";"¯";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"5";"M";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"5";"¯";6
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"5A";"M";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"5A";"¯";2
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"6";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"6";"¯";11
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"7";"M";7
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"7";"¯";4
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"8";"M";9
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"8";"¯";7
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"9";"M";3
"S£UPSK";"KRZYSZTOFA ARCISZEWSKIEGO";"00393";"9";"¯";1
"S£UPSK";"KRZYWA";"10157";"1";"M";3
"S£UPSK";"KRZYWA";"10157";"1";"¯";1
"S£UPSK";"KRZYWA";"10157";"10";"¯";1
"S£UPSK";"KRZYWA";"10157";"11";"M";1
"S£UPSK";"KRZYWA";"10157";"11";"¯";3
"S£UPSK";"KRZYWA";"10157";"12";"M";2
"S£UPSK";"KRZYWA";"10157";"12";"¯";2
"S£UPSK";"KRZYWA";"10157";"13";"M";4
"S£UPSK";"KRZYWA";"10157";"13";"¯";2
"S£UPSK";"KRZYWA";"10157";"14";"M";1
"S£UPSK";"KRZYWA";"10157";"14";"¯";1
"S£UPSK";"KRZYWA";"10157";"15";"M";2
"S£UPSK";"KRZYWA";"10157";"15";"¯";1
"S£UPSK";"KRZYWA";"10157";"16";"M";3
"S£UPSK";"KRZYWA";"10157";"16";"¯";2
"S£UPSK";"KRZYWA";"10157";"17";"M";3
"S£UPSK";"KRZYWA";"10157";"17";"¯";1
"S£UPSK";"KRZYWA";"10157";"18";"M";2
"S£UPSK";"KRZYWA";"10157";"18";"¯";2
"S£UPSK";"KRZYWA";"10157";"19";"M";2
"S£UPSK";"KRZYWA";"10157";"19";"¯";1
"S£UPSK";"KRZYWA";"10157";"2";"¯";1
"S£UPSK";"KRZYWA";"10157";"20";"M";5
"S£UPSK";"KRZYWA";"10157";"20";"¯";2
"S£UPSK";"KRZYWA";"10157";"22";"M";3
"S£UPSK";"KRZYWA";"10157";"22";"¯";2
"S£UPSK";"KRZYWA";"10157";"23A";"M";16
"S£UPSK";"KRZYWA";"10157";"23A";"¯";14
"S£UPSK";"KRZYWA";"10157";"23A<";"¯";2
"S£UPSK";"KRZYWA";"10157";"23B";"M";10
"S£UPSK";"KRZYWA";"10157";"23B";"¯";8
"S£UPSK";"KRZYWA";"10157";"23C";"M";13
"S£UPSK";"KRZYWA";"10157";"23C";"¯";14
"S£UPSK";"KRZYWA";"10157";"23C<";"M";1
"S£UPSK";"KRZYWA";"10157";"24";"M";1
"S£UPSK";"KRZYWA";"10157";"24";"¯";1
"S£UPSK";"KRZYWA";"10157";"26";"M";1
"S£UPSK";"KRZYWA";"10157";"28";"M";1
"S£UPSK";"KRZYWA";"10157";"28";"¯";1
"S£UPSK";"KRZYWA";"10157";"3";"M";2
"S£UPSK";"KRZYWA";"10157";"3";"¯";1
"S£UPSK";"KRZYWA";"10157";"30";"¯";4
"S£UPSK";"KRZYWA";"10157";"32";"M";1
"S£UPSK";"KRZYWA";"10157";"32";"¯";1
"S£UPSK";"KRZYWA";"10157";"34";"¯";1
"S£UPSK";"KRZYWA";"10157";"36";"¯";2
"S£UPSK";"KRZYWA";"10157";"38";"M";2
"S£UPSK";"KRZYWA";"10157";"4";"M";8
"S£UPSK";"KRZYWA";"10157";"4";"¯";8
"S£UPSK";"KRZYWA";"10157";"40";"M";1
"S£UPSK";"KRZYWA";"10157";"40";"¯";1
"S£UPSK";"KRZYWA";"10157";"42";"M";1
"S£UPSK";"KRZYWA";"10157";"42";"¯";1
"S£UPSK";"KRZYWA";"10157";"44";"M";1
"S£UPSK";"KRZYWA";"10157";"44";"¯";4
"S£UPSK";"KRZYWA";"10157";"46";"M";1
"S£UPSK";"KRZYWA";"10157";"46";"¯";1
"S£UPSK";"KRZYWA";"10157";"48";"M";3
"S£UPSK";"KRZYWA";"10157";"48";"¯";5
"S£UPSK";"KRZYWA";"10157";"48A";"¯";1
"S£UPSK";"KRZYWA";"10157";"5";"M";2
"S£UPSK";"KRZYWA";"10157";"5";"¯";4
"S£UPSK";"KRZYWA";"10157";"50";"M";2
"S£UPSK";"KRZYWA";"10157";"50";"¯";3
"S£UPSK";"KRZYWA";"10157";"52";"M";1
"S£UPSK";"KRZYWA";"10157";"52";"¯";2
"S£UPSK";"KRZYWA";"10157";"56";"¯";1
"S£UPSK";"KRZYWA";"10157";"56A";"¯";1
"S£UPSK";"KRZYWA";"10157";"58";"M";1
"S£UPSK";"KRZYWA";"10157";"58";"¯";4
"S£UPSK";"KRZYWA";"10157";"6";"M";1
"S£UPSK";"KRZYWA";"10157";"6";"¯";1
"S£UPSK";"KRZYWA";"10157";"60";"M";1
"S£UPSK";"KRZYWA";"10157";"60";"¯";1
"S£UPSK";"KRZYWA";"10157";"62";"¯";1
"S£UPSK";"KRZYWA";"10157";"64";"M";1
"S£UPSK";"KRZYWA";"10157";"64";"¯";2
"S£UPSK";"KRZYWA";"10157";"6B";"¯";1
"S£UPSK";"KRZYWA";"10157";"6C";"M";5
"S£UPSK";"KRZYWA";"10157";"6C";"¯";1
"S£UPSK";"KRZYWA";"10157";"7";"M";4
"S£UPSK";"KRZYWA";"10157";"7";"¯";2
"S£UPSK";"KRZYWA";"10157";"8";"M";5
"S£UPSK";"KRZYWA";"10157";"8";"¯";2
"S£UPSK";"KRZYWA";"10157";"8B";"¯";1
"S£UPSK";"KRZYWA";"10157";"9";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"1";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"1";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"10";"M";3
"S£UPSK";"KS. BRZÓSKI";"02293";"10";"¯";4
"S£UPSK";"KS. BRZÓSKI";"02293";"11";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"11";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"12";"M";3
"S£UPSK";"KS. BRZÓSKI";"02293";"12";"¯";4
"S£UPSK";"KS. BRZÓSKI";"02293";"13";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"13";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"14";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"14";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"15";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"15";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"16";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"16";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"17";"M";2
"S£UPSK";"KS. BRZÓSKI";"02293";"17";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"18";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"18";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"19";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"19";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"2";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"2";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"20";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"21";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"21";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"23";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"23";"¯";4
"S£UPSK";"KS. BRZÓSKI";"02293";"24";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"25";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"25";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"26";"M";3
"S£UPSK";"KS. BRZÓSKI";"02293";"26";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"27";"M";4
"S£UPSK";"KS. BRZÓSKI";"02293";"27";"¯";1
"S£UPSK";"KS. BRZÓSKI";"02293";"28";"¯";3
"S£UPSK";"KS. BRZÓSKI";"02293";"29";"M";2
"S£UPSK";"KS. BRZÓSKI";"02293";"29";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"3";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"31";"M";2
"S£UPSK";"KS. BRZÓSKI";"02293";"31";"¯";2
"S£UPSK";"KS. BRZÓSKI";"02293";"31A";"M";1
"S£UPSK";"KS. BRZÓSKI";"02293";"31A";"¯";1
