-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_nr_lokalu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,
ob_nr_lokalu,ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,ob_nr_lokalu,ob_plec;
---------------------------------------------------------------------------------
"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_NR_LOKALU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"12";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"120";"¯";2
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"120";"M";2
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"122";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"122";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"123";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"123";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"124";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"125";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"126";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"126";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"127";"M";2
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"127";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"128";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"128";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"129";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"13";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"130";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"131";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"132";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"133";"¯";2
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"133";"M";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"134";"M";2
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"135";"¯";1
"S£UPSK";"KRÓLOWEJ JADWIGI";"10003";"4";"136";"¯";1
